11.8830,-4.8549,0.4750,0.0000
11.9100,-4.8409,0.4834,0.0000
11.9368,-4.8267,0.4919,0.0000
11.9633,-4.8123,0.5004,0.0000
11.9896,-4.7978,0.5091,0.0000
12.0157,-4.7831,0.5178,0.0000
12.0415,-4.7682,0.5266,0.0000
12.0671,-4.7532,0.5355,0.0000
12.0925,-4.7380,0.5445,0.0000
12.1176,-4.7226,0.5536,0.0000
12.1425,-4.7071,0.5627,0.0000
12.1671,-4.6914,0.5719,0.0000
12.1915,-4.6755,0.5812,0.0000
12.2156,-4.6595,0.5906,0.0000
12.2395,-4.6434,0.6001,0.0000
12.2631,-4.6270,0.6097,0.0000
12.2865,-4.6105,0.6193,0.0000
12.3096,-4.5939,0.6290,0.0000
12.3325,-4.5770,0.6388,0.0000
12.3551,-4.5601,0.6486,0.0000
12.3775,-4.5429,0.6586,0.0000
12.3997,-4.5256,0.6686,0.0000
12.4215,-4.5081,0.6787,0.0000
12.4432,-4.4905,0.6888,0.0000
12.4646,-4.4727,0.6991,0.0000
12.4857,-4.4548,0.7094,0.0000
12.5065,-4.4367,0.7198,0.0000
12.5272,-4.4184,0.7302,0.0000
12.5475,-4.4000,0.7407,0.0000
12.5676,-4.3814,0.7513,0.0000
12.5875,-4.3627,0.7619,0.0000
12.6071,-4.3438,0.7726,0.0000
12.6264,-4.3247,0.7834,0.0000
12.6455,-4.3055,0.7942,0.0000
12.6643,-4.2862,0.8051,0.0000
12.6829,-4.2666,0.8160,0.0000
12.7012,-4.2470,0.8270,0.0000
12.7192,-4.2271,0.8380,0.0000
12.7370,-4.2071,0.8491,0.0000
12.7545,-4.1870,0.8603,0.0000
12.7718,-4.1667,0.8714,0.0000
12.7888,-4.1462,0.8826,0.0000
12.8056,-4.1256,0.8939,0.0000
12.8221,-4.1049,0.9052,0.0000
12.8384,-4.0838,0.9163,0.0000
12.8546,-4.0624,0.9274,0.0000
12.8706,-4.0408,0.9383,0.0000
12.8865,-4.0189,0.9491,0.0000
12.9023,-3.9966,0.9598,0.0000
12.9179,-3.9741,0.9703,0.0000
12.9333,-3.9513,0.9808,0.0000
12.9487,-3.9282,0.9911,0.0000
12.9638,-3.9047,1.0012,0.0000
12.9789,-3.8810,1.0112,0.0000
12.9938,-3.8569,1.0211,0.0000
13.0086,-3.8325,1.0308,0.0000
13.0232,-3.8078,1.0403,0.0000
13.0377,-3.7828,1.0497,0.0000
13.0521,-3.7574,1.0590,0.0000
13.0664,-3.7317,1.0680,0.0000
13.0806,-3.7057,1.0770,0.0000
13.0947,-3.6793,1.0857,0.0000
13.1086,-3.6525,1.0943,0.0000
13.1224,-3.6255,1.1027,0.0000
13.1362,-3.5980,1.1110,0.0000
13.1498,-3.5702,1.1190,0.0000
13.1634,-3.5420,1.1269,0.0000
13.1768,-3.5134,1.1347,0.0000
13.1902,-3.4845,1.1422,0.0000
13.2034,-3.4551,1.1496,0.0000
13.2166,-3.4254,1.1568,0.0000
13.2298,-3.3952,1.1638,0.0000
13.2428,-3.3646,1.1706,0.0000
13.2558,-3.3336,1.1772,0.0000
13.2688,-3.3022,1.1837,0.0000
13.2816,-3.2703,1.1900,0.0000
13.2945,-3.2380,1.1961,0.0000
13.3073,-3.2052,1.2020,0.0000
13.3200,-3.1719,1.2077,0.0000
13.3327,-3.1381,1.2132,0.0000
13.3455,-3.1038,1.2185,0.0000
13.3582,-3.0690,1.2236,0.0000
13.3708,-3.0336,1.2286,0.0000
13.3835,-2.9977,1.2333,0.0000
13.3963,-2.9612,1.2379,0.0000
13.4090,-2.9241,1.2422,0.0000
13.4218,-2.8863,1.2464,0.0000
13.4346,-2.8479,1.2504,0.0000
13.4475,-2.8088,1.2541,0.0000
13.4605,-2.7689,1.2576,0.0000
13.4736,-2.7283,1.2610,0.0000
13.4868,-2.6868,1.2641,0.0000
13.5001,-2.6444,1.2670,0.0000
13.5137,-2.6011,1.2697,0.0000
13.5274,-2.5567,1.2721,0.0000
13.5414,-2.5112,1.2743,0.0000
13.5556,-2.4643,1.2763,0.0000
13.5702,-2.4160,1.2780,0.0000
13.5853,-2.3660,1.2795,0.0000
13.5997,-2.3177,1.2813,0.0000
13.6131,-2.2724,1.2836,0.0000
13.6258,-2.2291,1.2863,0.0000
13.6379,-2.1875,1.2895,0.0000
13.6495,-2.1472,1.2930,0.0000
13.6606,-2.1081,1.2969,0.0000
13.6712,-2.0700,1.3012,0.0000
13.6814,-2.0328,1.3058,0.0000
13.6912,-1.9964,1.3106,0.0000
13.7006,-1.9607,1.3158,0.0000
13.7096,-1.9256,1.3213,0.0000
13.7183,-1.8912,1.3271,0.0000
13.7266,-1.8574,1.3332,0.0000
13.7345,-1.8242,1.3396,0.0000
13.7421,-1.7914,1.3462,0.0000
13.7494,-1.7592,1.3531,0.0000
13.7563,-1.7275,1.3604,0.0000
13.7628,-1.6962,1.3679,0.0000
13.7690,-1.6653,1.3757,0.0000
13.7749,-1.6349,1.3838,0.0000
13.7805,-1.6050,1.3921,0.0000
13.7857,-1.5754,1.4008,0.0000
13.7906,-1.5462,1.4097,0.0000
13.7951,-1.5174,1.4190,0.0000
13.7993,-1.4890,1.4286,0.0000
13.8032,-1.4610,1.4384,0.0000
13.8067,-1.4333,1.4486,0.0000
13.8099,-1.4060,1.4591,0.0000
13.8128,-1.3790,1.4699,0.0000
13.8154,-1.3524,1.4810,0.0000
13.8176,-1.3262,1.4924,0.0000
13.8195,-1.3002,1.5041,0.0000
13.8210,-1.2747,1.5162,0.0000
13.8222,-1.2494,1.5286,0.0000
13.8231,-1.2245,1.5414,0.0000
13.8237,-1.1999,1.5545,0.0000
13.8239,-1.1756,1.5679,0.0000
13.8238,-1.1517,1.5817,0.0000
13.8234,-1.1281,1.5958,0.0000
13.8227,-1.1048,1.6102,0.0000
13.8216,-1.0818,1.6250,0.0000
13.8202,-1.0591,1.6402,0.0000
13.8185,-1.0367,1.6557,0.0000
13.8164,-1.0146,1.6715,0.0000
13.8140,-0.9929,1.6877,0.0000
13.8113,-0.9714,1.7042,0.0000
13.8083,-0.9502,1.7211,0.0000
13.8049,-0.9293,1.7383,0.0000
13.8013,-0.9087,1.7559,0.0000
13.7973,-0.8884,1.7738,0.0000
13.7930,-0.8684,1.7920,0.0000
13.7884,-0.8487,1.8105,0.0000
13.7834,-0.8292,1.8294,0.0000
13.7781,-0.8101,1.8485,0.0000
13.7726,-0.7912,1.8679,0.0000
13.7667,-0.7726,1.8876,0.0000
13.7604,-0.7542,1.9076,0.0000
13.7539,-0.7361,1.9278,0.0000
13.7471,-0.7183,1.9483,0.0000
13.7399,-0.7008,1.9690,0.0000
13.7324,-0.6835,1.9900,0.0000
13.7246,-0.6665,2.0111,0.0000
13.7164,-0.6496,2.0322,0.0000
13.7079,-0.6328,2.0531,0.0000
13.6989,-0.6162,2.0739,0.0000
13.6896,-0.5996,2.0946,0.0000
13.6799,-0.5832,2.1150,0.0000
13.6698,-0.5669,2.1353,0.0000
13.6593,-0.5507,2.1554,0.0000
13.6484,-0.5346,2.1753,0.0000
13.6371,-0.5186,2.1949,0.0000
13.6255,-0.5028,2.2144,0.0000
13.6134,-0.4870,2.2337,0.0000
13.6010,-0.4714,2.2527,0.0000
13.5882,-0.4560,2.2716,0.0000
13.5751,-0.4407,2.2902,0.0000
13.5615,-0.4255,2.3086,0.0000
13.5476,-0.4105,2.3268,0.0000
13.5333,-0.3956,2.3448,0.0000
13.5187,-0.3808,2.3625,0.0000
13.5036,-0.3663,2.3800,0.0000
13.4883,-0.3519,2.3974,0.0000
13.4725,-0.3376,2.4145,0.0000
13.4564,-0.3235,2.4314,0.0000
13.4400,-0.3096,2.4481,0.0000
13.4232,-0.2959,2.4646,0.0000
13.4061,-0.2824,2.4809,0.0000
13.3886,-0.2690,2.4970,0.0000
13.3708,-0.2559,2.5129,0.0000
13.3527,-0.2429,2.5286,0.0000
13.3343,-0.2302,2.5441,0.0000
13.3156,-0.2177,2.5595,0.0000
13.2965,-0.2053,2.5747,0.0000
13.2772,-0.1932,2.5898,0.0000
13.2575,-0.1813,2.6047,0.0000
13.2376,-0.1697,2.6194,0.0000
13.2174,-0.1582,2.6340,0.0000
13.1970,-0.1471,2.6484,0.0000
13.1763,-0.1361,2.6628,0.0000
13.1553,-0.1254,2.6770,0.0000
13.1341,-0.1150,2.6911,0.0000
13.1126,-0.1048,2.7050,0.0000
13.0909,-0.0948,2.7189,0.0000
13.0691,-0.0852,2.7327,0.0000
13.0470,-0.0758,2.7464,0.0000
13.0247,-0.0667,2.7600,0.0000
13.0022,-0.0578,2.7736,0.0000
12.9796,-0.0493,2.7870,0.0000
12.9568,-0.0410,2.8005,0.0000
12.9338,-0.0330,2.8139,0.0000
12.9107,-0.0253,2.8272,0.0000
12.8875,-0.0180,2.8405,0.0000
12.8641,-0.0109,2.8538,0.0000
12.8407,-0.0041,2.8671,0.0000
12.8172,0.0023,2.8804,0.0000
12.7935,0.0085,2.8936,0.0000
12.7699,0.0143,2.9069,0.0000
12.7461,0.0198,2.9202,0.0000
12.7223,0.0250,2.9336,0.0000
12.6985,0.0299,2.9470,0.0000
12.6747,0.0344,2.9604,0.0000
12.6508,0.0386,2.9739,0.0000
12.6270,0.0425,2.9874,0.0000
12.6032,0.0460,3.0011,0.0000
12.5795,0.0492,3.0148,0.0000
12.5557,0.0521,3.0286,0.0000
12.5321,0.0546,3.0425,0.0000
12.5085,0.0568,3.0566,0.0000
12.4850,0.0586,3.0708,0.0000
12.4616,0.0601,3.0851,0.0000
12.4383,0.0612,3.0995,0.0000
12.4151,0.0620,3.1142,0.0000
12.3921,0.0625,3.1289,0.0000
12.3692,0.0626,-3.1393,0.0000
12.3465,0.0624,-3.1241,0.0000
12.3240,0.0618,-3.1087,0.0000
12.3016,0.0609,-3.0932,0.0000
12.2794,0.0597,-3.0773,0.0000
12.2575,0.0581,-3.0613,0.0000
12.2357,0.0562,-3.0450,0.0000
12.2142,0.0539,-3.0284,0.0000
12.1930,0.0513,-3.0116,0.0000
12.1719,0.0484,-2.9945,0.0000
12.1512,0.0451,-2.9771,0.0000
12.1307,0.0415,-2.9594,0.0000
12.1105,0.0376,-2.9414,0.0000
12.0905,0.0334,-2.9230,0.0000
12.0709,0.0288,-2.9043,0.0000
12.0516,0.0239,-2.8853,0.0000
12.0325,0.0188,-2.8659,0.0000
12.0138,0.0133,-2.8461,0.0000
11.9954,0.0075,-2.8260,0.0000
11.9774,0.0014,-2.8054,0.0000
11.9597,-0.0050,-2.7845,0.0000
11.9423,-0.0117,-2.7632,0.0000
11.9252,-0.0187,-2.7415,0.0000
11.9086,-0.0260,-2.7194,0.0000
11.8922,-0.0335,-2.6969,0.0000
11.8762,-0.0414,-2.6740,0.0000
11.8606,-0.0495,-2.6507,0.0000
11.8454,-0.0579,-2.6269,0.0000
11.8305,-0.0665,-2.6028,0.0000
11.8160,-0.0755,-2.5782,0.0000
11.8018,-0.0846,-2.5533,0.0000
11.7881,-0.0941,-2.5280,0.0000
11.7746,-0.1038,-2.5023,0.0000
11.7616,-0.1137,-2.4763,0.0000
11.7490,-0.1239,-2.4499,0.0000
11.7367,-0.1344,-2.4231,0.0000
11.7248,-0.1451,-2.3961,0.0000
11.7133,-0.1560,-2.3688,0.0000
11.7021,-0.1672,-2.3412,0.0000
11.6914,-0.1786,-2.3134,0.0000
11.6810,-0.1902,-2.2853,0.0000
11.6709,-0.2021,-2.2572,0.0000
11.6612,-0.2144,-2.2293,0.0000
11.6517,-0.2270,-2.2016,0.0000
11.6425,-0.2399,-2.1744,0.0000
11.6336,-0.2533,-2.1474,0.0000
11.6249,-0.2670,-2.1209,0.0000
11.6165,-0.2811,-2.0949,0.0000
11.6084,-0.2955,-2.0693,0.0000
11.6006,-0.3104,-2.0442,0.0000
11.5930,-0.3256,-2.0196,0.0000
11.5857,-0.3412,-1.9955,0.0000
11.5787,-0.3573,-1.9720,0.0000
11.5719,-0.3738,-1.9491,0.0000
11.5654,-0.3906,-1.9268,0.0000
11.5592,-0.4079,-1.9050,0.0000
11.5533,-0.4257,-1.8838,0.0000
11.5476,-0.4438,-1.8633,0.0000
11.5422,-0.4625,-1.8433,0.0000
11.5371,-0.4815,-1.8240,0.0000
11.5322,-0.5010,-1.8052,0.0000
11.5276,-0.5210,-1.7871,0.0000
11.5233,-0.5415,-1.7695,0.0000
11.5193,-0.5624,-1.7525,0.0000
11.5155,-0.5839,-1.7362,0.0000
11.5121,-0.6058,-1.7204,0.0000
11.5089,-0.6282,-1.7051,0.0000
11.5059,-0.6512,-1.6904,0.0000
11.5033,-0.6747,-1.6763,0.0000
11.5009,-0.6987,-1.6627,0.0000
11.4988,-0.7232,-1.6497,0.0000
11.4970,-0.7483,-1.6372,0.0000
11.4954,-0.7740,-1.6252,0.0000
11.4942,-0.8002,-1.6137,0.0000
11.4932,-0.8270,-1.6027,0.0000
11.4924,-0.8545,-1.5922,0.0000
11.4920,-0.8826,-1.5821,0.0000
11.4918,-0.9113,-1.5726,0.0000
11.4919,-0.9407,-1.5635,0.0000
11.4922,-0.9708,-1.5549,0.0000
11.4928,-1.0016,-1.5467,0.0000
11.4937,-1.0331,-1.5390,0.0000
11.4949,-1.0655,-1.5317,0.0000
11.4963,-1.0987,-1.5248,0.0000
11.4980,-1.1328,-1.5185,0.0000
11.4999,-1.1679,-1.5125,0.0000
11.5021,-1.2040,-1.5070,0.0000
11.5046,-1.2412,-1.5020,0.0000
11.5073,-1.2797,-1.4974,0.0000
11.5103,-1.3197,-1.4933,0.0000
11.5137,-1.3613,-1.4897,0.0000
11.5173,-1.4048,-1.4867,0.0000
11.5212,-1.4509,-1.4841,0.0000
11.5255,-1.5002,-1.4823,0.0000
11.5304,-1.5549,-1.4811,0.0000
11.5363,-1.6199,-1.4810,0.0000
11.5413,-1.6763,-1.4820,0.0000
11.5458,-1.7269,-1.4836,0.0000
11.5499,-1.7741,-1.4859,0.0000
11.5536,-1.8189,-1.4887,0.0000
11.5571,-1.8618,-1.4919,0.0000
11.5603,-1.9032,-1.4956,0.0000
11.5632,-1.9433,-1.4996,0.0000
11.5659,-1.9822,-1.5041,0.0000
11.5684,-2.0202,-1.5088,0.0000
11.5706,-2.0573,-1.5140,0.0000
11.5725,-2.0935,-1.5194,0.0000
11.5743,-2.1289,-1.5252,0.0000
11.5758,-2.1637,-1.5313,0.0000
11.5770,-2.1978,-1.5377,0.0000
11.5780,-2.2312,-1.5444,0.0000
11.5787,-2.2641,-1.5514,0.0000
11.5793,-2.2964,-1.5587,0.0000
11.5795,-2.3281,-1.5664,0.0000
11.5795,-2.3593,-1.5743,0.0000
11.5793,-2.3901,-1.5825,0.0000
11.5788,-2.4203,-1.5911,0.0000
11.5781,-2.4501,-1.5999,0.0000
11.5771,-2.4794,-1.6090,0.0000
11.5759,-2.5082,-1.6185,0.0000
11.5744,-2.5366,-1.6282,0.0000
11.5726,-2.5646,-1.6383,0.0000
11.5706,-2.5922,-1.6486,0.0000
11.5683,-2.6193,-1.6593,0.0000
11.5658,-2.6461,-1.6703,0.0000
11.5630,-2.6725,-1.6816,0.0000
11.5600,-2.6984,-1.6932,0.0000
11.5567,-2.7240,-1.7051,0.0000
11.5531,-2.7494,-1.7172,0.0000
11.5492,-2.7747,-1.7293,0.0000
11.5451,-2.7997,-1.7416,0.0000
11.5406,-2.8246,-1.7541,0.0000
11.5359,-2.8492,-1.7667,0.0000
11.5309,-2.8736,-1.7794,0.0000
11.5256,-2.8978,-1.7924,0.0000
11.5201,-2.9217,-1.8055,0.0000
11.5142,-2.9454,-1.8188,0.0000
11.5081,-2.9688,-1.8323,0.0000
11.5018,-2.9919,-1.8460,0.0000
11.4952,-3.0148,-1.8600,0.0000
11.4883,-3.0373,-1.8742,0.0000
11.4812,-3.0595,-1.8886,0.0000
11.4738,-3.0813,-1.9034,0.0000
11.4662,-3.1029,-1.9184,0.0000
11.4583,-3.1240,-1.9337,0.0000
11.4502,-3.1449,-1.9494,0.0000
11.4419,-3.1653,-1.9653,0.0000
11.4334,-3.1854,-1.9816,0.0000
11.4246,-3.2051,-1.9983,0.0000
11.4156,-3.2244,-2.0153,0.0000
11.4064,-3.2432,-2.0328,0.0000
11.3970,-3.2617,-2.0506,0.0000
11.3874,-3.2798,-2.0688,0.0000
11.3776,-3.2974,-2.0875,0.0000
11.3676,-3.3146,-2.1067,0.0000
11.3575,-3.3313,-2.1263,0.0000
11.3471,-3.3476,-2.1464,0.0000
11.3366,-3.3635,-2.1669,0.0000
11.3259,-3.3789,-2.1880,0.0000
11.3151,-3.3938,-2.2096,0.0000
11.3041,-3.4083,-2.2318,0.0000
11.2929,-3.4223,-2.2545,0.0000
11.2816,-3.4359,-2.2777,0.0000
11.2701,-3.4489,-2.3015,0.0000
11.2586,-3.4616,-2.3258,0.0000
11.2469,-3.4737,-2.3507,0.0000
11.2350,-3.4854,-2.3762,0.0000
11.2230,-3.4966,-2.4023,0.0000
11.2110,-3.5073,-2.4289,0.0000
11.1988,-3.5176,-2.4561,0.0000
11.1865,-3.5273,-2.4838,0.0000
11.1740,-3.5367,-2.5121,0.0000
11.1615,-3.5455,-2.5409,0.0000
11.1489,-3.5539,-2.5702,0.0000
11.1362,-3.5618,-2.6000,0.0000
11.1234,-3.5693,-2.6303,0.0000
11.1104,-3.5762,-2.6609,0.0000
11.0974,-3.5828,-2.6920,0.0000
11.0843,-3.5889,-2.7235,0.0000
11.0711,-3.5945,-2.7552,0.0000
11.0578,-3.5996,-2.7872,0.0000
11.0444,-3.6043,-2.8195,0.0000
11.0310,-3.6086,-2.8520,0.0000
11.0174,-3.6124,-2.8844,0.0000
11.0035,-3.6158,-2.9164,0.0000
10.9895,-3.6188,-2.9481,0.0000
10.9752,-3.6214,-2.9793,0.0000
10.9607,-3.6235,-3.0101,0.0000
10.9459,-3.6252,-3.0403,0.0000
10.9310,-3.6265,-3.0700,0.0000
10.9158,-3.6274,-3.0992,0.0000
10.9004,-3.6278,-3.1279,0.0000
10.8848,-3.6278,3.1273,0.0000
10.8690,-3.6274,3.0997,0.0000
10.8530,-3.6265,3.0728,0.0000
10.8368,-3.6252,3.0464,0.0000
10.8204,-3.6234,3.0206,0.0000
10.8038,-3.6211,2.9954,0.0000
10.7871,-3.6185,2.9707,0.0000
10.7701,-3.6153,2.9466,0.0000
10.7530,-3.6117,2.9230,0.0000
10.7357,-3.6077,2.9000,0.0000
10.7183,-3.6032,2.8774,0.0000
10.7008,-3.5982,2.8554,0.0000
10.6831,-3.5928,2.8338,0.0000
10.6653,-3.5870,2.8127,0.0000
10.6474,-3.5806,2.7921,0.0000
10.6294,-3.5739,2.7719,0.0000
10.6113,-3.5666,2.7521,0.0000
10.5932,-3.5590,2.7326,0.0000
10.5749,-3.5509,2.7136,0.0000
10.5567,-3.5423,2.6949,0.0000
10.5384,-3.5334,2.6765,0.0000
10.5201,-3.5240,2.6585,0.0000
10.5018,-3.5142,2.6408,0.0000
10.4834,-3.5039,2.6233,0.0000
10.4652,-3.4933,2.6061,0.0000
10.4469,-3.4823,2.5891,0.0000
10.4287,-3.4708,2.5723,0.0000
10.4106,-3.4590,2.5557,0.0000
10.3926,-3.4469,2.5394,0.0000
10.3747,-3.4343,2.5231,0.0000
10.3569,-3.4214,2.5070,0.0000
10.3392,-3.4082,2.4911,0.0000
10.3217,-3.3946,2.4752,0.0000
10.3043,-3.3808,2.4594,0.0000
10.2871,-3.3666,2.4437,0.0000
