x_m,y_m,vx_mps
5.340000000000015845e+00,1.988041958041963930e+00,2.285400467196575303e+00
5.240000000000015312e+00,1.957039627039632856e+00,1.975996193904156373e+00
5.140000000000015667e+00,1.940023310023315739e+00,2.170247561627496768e+00
5.040000000000015135e+00,1.926853146853152676e+00,1.759590258747054881e+00
4.940000000000014602e+00,1.930000000000005933e+00,2.024018994573821839e+00
4.840000000000014069e+00,1.930000000000005933e+00,2.257576773975944029e+00
4.690000000000014602e+00,1.930000000000005933e+00,2.536790572952504874e+00
4.590000000000014069e+00,1.925804195804201591e+00,2.198612891917028467e+00
4.490000000000013536e+00,1.931981351981357786e+00,2.096980483667946427e+00
4.390000000000013891e+00,1.949813519813525797e+00,2.326607409047523500e+00
4.290000000000012470e+00,1.969976689976695949e+00,2.170247561627475896e+00
4.190000000000012825e+00,1.983146853146859234e+00,1.759590258747033120e+00
4.090000000000012292e+00,1.980000000000005977e+00,2.024018994573803187e+00
3.990000000000012204e+00,1.980000000000005977e+00,2.257576773975926265e+00
3.890000000000011227e+00,1.980000000000005977e+00,2.469140111535908844e+00
3.740000000000011315e+00,1.980000000000005977e+00,2.756202621433257338e+00
3.640000000000010782e+00,1.980000000000005977e+00,2.932004926734531391e+00
3.540000000000010694e+00,1.980000000000005977e+00,3.097846492387181350e+00
3.390000000000011227e+00,1.980000000000005977e+00,3.331163894256113700e+00
3.290000000000010250e+00,1.980000000000005977e+00,3.331208474026594146e+00
3.190000000000010161e+00,1.980000000000005977e+00,3.081712169789156075e+00
3.090000000000010072e+00,1.980000000000005977e+00,2.810151223230982431e+00
2.990000000000009095e+00,1.980000000000005977e+00,2.509372411067470665e+00
2.890000000000009006e+00,1.980000000000005977e+00,2.167244770999936954e+00
2.790000000000008917e+00,1.976853146853153165e+00,1.759590258747081304e+00
2.690000000000007940e+00,1.990023310023316228e+00,2.026028937039888067e+00
2.590000000000008296e+00,2.010186480186486158e+00,2.263828265180835686e+00
2.490000000000007763e+00,2.028018648018654169e+00,2.096980483667925110e+00
2.390000000000008118e+00,2.034195804195809920e+00,2.198612891917115952e+00
2.290000000000007141e+00,2.030000000000006022e+00,2.415528617109976572e+00
