x_m,y_m,vx_mps
-2.094504465706520602e+00,1.688931335867339678e+00,2.124896198134889058e+00
-2.178928546309097491e+00,1.605654815992006768e+00,2.432171299857317948e+00
-2.280770865224708732e+00,1.499611190006619132e+00,2.513947723331551920e+00
-2.396541208892366104e+00,1.389350725303341472e+00,1.981391730073639001e+00
-2.450572156446749528e+00,1.346719327271053368e+00,1.598301236720074847e+00
-2.437100055782495112e+00,1.310313102211462466e+00,1.598301236720074847e+00
-2.431062719128936234e+00,1.167039547586318449e+00,1.699346420160096294e+00
-2.444624585258726057e+00,1.062878741260466775e+00,1.778116658123073179e+00
-2.463664213855223828e+00,1.069783373253179404e+00,1.778116658123073179e+00
-2.435341252893648001e+00,1.052362796481735696e+00,1.635310813549490705e+00
-2.337309628509471437e+00,9.709108194470736919e-01,2.030701065922268622e+00
-2.227817237614319268e+00,8.574118837065300980e-01,2.359647003672259657e+00
-2.128403520349609224e+00,7.580089266093413825e-01,2.642375360222800396e+00
-2.031745981925030531e+00,6.582080759828921046e-01,2.474019391104126608e+00
-1.955434379405730061e+00,5.852235339322919838e-01,1.980649342104312760e+00
-1.914655581462518796e+00,5.555373219234586157e-01,1.410533521022793835e+00
-1.899342473446118174e+00,5.519699642342422718e-01,1.425879489467057004e+00
-1.855644330618865245e+00,5.518239580720052384e-01,1.742076023182361100e+00
-1.765113003497036370e+00,5.549597778114085944e-01,2.008811559670284907e+00
-1.665113003497036059e+00,5.549597778114085944e-01,2.167244770999904979e+00
-1.543732537637513058e+00,5.577394742402563832e-01,1.759590258747040670e+00
-1.406570329125760743e+00,5.405547152221373830e-01,2.026028937039852096e+00
-1.305843671347128199e+00,5.202695886698330829e-01,2.263828265180804600e+00
-1.218117325680494245e+00,5.084671522860118031e-01,2.476726288913252638e+00
-1.118117325680494378e+00,4.961128399316994120e-01,2.672410085013297021e+00
-1.005843671347128598e+00,4.806425490427933545e-01,2.518367474290439390e+00
-9.065703291257606322e-01,4.606013352687570173e-01,2.170247561627494548e+00
-8.437325376375113262e-01,4.514457679465493367e-01,1.759590258747052660e+00
-7.651130034970334837e-01,4.549597778114078395e-01,2.024018994573819619e+00
-6.600000000000006972e-01,4.550000000000002931e-01,2.257576773975940920e+00
-5.600000000000002753e-01,4.550000000000002931e-01,2.469140111535921278e+00
-4.599999999999999645e-01,4.550000000000002931e-01,2.663954370929732196e+00
-3.599999999999996536e-01,4.550000000000002931e-01,2.845461806174109931e+00
-2.599999999999992872e-01,4.550000000000002931e-01,3.016065796761674189e+00
-1.599999999999992817e-01,4.550000000000002931e-01,3.177523074722767848e+00
-5.999999999999885980e-02,4.550000000000002931e-01,3.331163894256125690e+00
4.000000000000143024e-02,4.550000000000002931e-01,3.478024279730611568e+00
1.400000000000017619e-01,4.550000000000002931e-01,3.618929799042203133e+00
2.400000000000021283e-01,4.550000000000002931e-01,3.754550957224531249e+00
3.400000000000021894e-01,4.550000000000002931e-01,3.885441144888909903e+00
4.400000000000025557e-01,4.550000000000002931e-01,3.987097929249606931e+00
5.400000000000028111e-01,4.550000000000002931e-01,3.781130769680744130e+00
6.400000000000034550e-01,4.550000000000002931e-01,3.563277970833385044e+00
7.400000000000038769e-01,4.550000000000002931e-01,3.331208474026577271e+00
8.400000000000039657e-01,4.550000000000002931e-01,3.081712169789137867e+00
9.400000000000043876e-01,4.550000000000002931e-01,2.810151223230961559e+00
1.040000000000004698e+00,4.550000000000002931e-01,2.509372411067449349e+00
1.134886996502972645e+00,4.549597778114078395e-01,2.167244770999910752e+00
1.256267462362494758e+00,4.577394742402556282e-01,1.759590258747050884e+00
1.393429670874246407e+00,4.405547152221369611e-01,2.026028937039860978e+00
1.500657526553892174e+00,4.191028313671085748e-01,2.263828265180812593e+00
1.578737026614244199e+00,4.046645445543274322e-01,2.096980483667981954e+00
1.643219538984536987e+00,4.007882485956016372e-01,2.198612891917037349e+00
1.733183318093514558e+00,4.049285042094428744e-01,2.415528617109901965e+00
1.840000000000006741e+00,4.050000000000003042e-01,2.614340930344945857e+00
1.940000000000007274e+00,4.050000000000003042e-01,2.799067433999560262e+00
2.090000000000007407e+00,4.050000000000003042e-01,3.055286975077281308e+00
2.190000000000007940e+00,4.050000000000003042e-01,2.810151223230964224e+00
2.290000000000008029e+00,4.050000000000003042e-01,2.509372411067453346e+00
2.395113003497041149e+00,4.049597778114078506e-01,2.167244770999915193e+00
2.473732537637518991e+00,4.014457679465494033e-01,1.759590258747054436e+00
2.536570329125768186e+00,4.106013352687570839e-01,2.026028937039864086e+00
2.629342473446122597e+00,4.294757917400690572e-01,2.263828265180815258e+00
2.751262973385771637e+00,4.507018405916235482e-01,2.096980483667980621e+00
2.886780461015480359e+00,4.591798569872100888e-01,2.198612891917034240e+00
2.990000000000009983e+00,4.550000000000002931e-01,2.415528617109899301e+00
3.093219538984540939e+00,4.591798569872099778e-01,2.198612891917043566e+00
3.228737026614248773e+00,4.507018405916234371e-01,2.096980483667966855e+00
3.350657526553897370e+00,4.294757917400689462e-01,2.326607409047542596e+00
3.443429670874252224e+00,4.106013352687570284e-01,2.170247561627491883e+00
3.506267462362501419e+00,4.014457679465493478e-01,1.759590258747048885e+00
3.584886996502978818e+00,4.049597778114078506e-01,2.024018994573814734e+00
3.690000000000012381e+00,4.050000000000003042e-01,2.257576773975938700e+00
3.790000000000012914e+00,4.050000000000003042e-01,2.469140111535919502e+00
3.940000000000013269e+00,4.050000000000003042e-01,2.756202621433267552e+00
4.090000000000013181e+00,4.050000000000003042e-01,3.016065796761671081e+00
4.190000000000013713e+00,4.050000000000003042e-01,3.177523074722765628e+00
4.290000000000014246e+00,4.050000000000003042e-01,3.162485661750648269e+00
4.395453777408541818e+00,4.049542372580767768e-01,2.898502296148551594e+00
4.537424323314806607e+00,4.007939893202591142e-01,2.449566660278714281e+00
4.601262973385776611e+00,4.046645445543274877e-01,2.096980483667983730e+00
4.679342473446128636e+00,4.191028313671086858e-01,2.326607409047559027e+00
4.786570329125773959e+00,4.405547152221370166e-01,2.170247561627494992e+00
4.923732537637525830e+00,4.577394742402557393e-01,1.759590258747052882e+00
5.045113003497048609e+00,4.549597778114077284e-01,2.024018994573820063e+00
5.145113003497049142e+00,4.549597778114077284e-01,2.167244770999911641e+00
5.223732537637527429e+00,4.514457679465493367e-01,1.759590258747047997e+00
5.286570329125775736e+00,4.606013352687571283e-01,2.026028937039856093e+00
5.379342473446131478e+00,4.794757917400691571e-01,2.263828265180810817e+00
5.501262973385779631e+00,5.007018405916234816e-01,2.096980483667961526e+00
5.636780461015487020e+00,5.091798569872100222e-01,2.198612891917040901e+00
5.746816681906509849e+00,5.049285042094427967e-01,2.415528617109906850e+00
5.845113003497051096e+00,5.049597778114076618e-01,2.167244770999896097e+00
5.923732537637528495e+00,5.014457679465492701e-01,1.759590258747028679e+00
5.986570329125776802e+00,5.106013352687569506e-01,2.026028937039839217e+00
6.079342473446130768e+00,5.294757917400693126e-01,2.263828265180792165e+00
6.201262973385779809e+00,5.507018405916241921e-01,2.096980483667957973e+00
6.343598264290720934e+00,5.591758843454881500e-01,1.857643337370694647e+00
6.443598264290721467e+00,5.507842759538796873e-01,1.857643337370698200e+00
6.501262973385782296e+00,5.546645445543283426e-01,2.096980483667981954e+00
6.579342473446134321e+00,5.691028313671093741e-01,2.326607409047557251e+00
