x_m,y_m,vx_mps
5.669414705241746510e+00,-5.489957073498826112e+00,3.079937906861498487e+00
5.700724780946826442e+00,-5.493092140475477336e+00,3.130604401469296416e+00
5.732473480401178989e+00,-5.496318809573448760e+00,3.181164308466960300e+00
5.764453907388794818e+00,-5.499580123712539681e+00,3.231295289034562757e+00
5.796420874836225146e+00,-5.502839191071717373e+00,3.280639564501684369e+00
5.827843748527778089e+00,-5.506070551215850983e+00,3.328435337895467416e+00
5.859304859531984988e+00,-5.509370760370775777e+00,3.375621291037678162e+00
5.891404486175665589e+00,-5.512755939958871920e+00,3.423097341857083808e+00
5.923209267158196845e+00,-5.516106433081439775e+00,3.469496094616375537e+00
5.954610274158645744e+00,-5.519456382093230751e+00,3.500000000000000000e+00
5.986096418592898871e+00,-5.522869494838029247e+00,3.500000000000000000e+00
6.017837372853152900e+00,-5.526348462740573453e+00,3.500000000000000000e+00
6.049930100139588873e+00,-5.529870567098133627e+00,3.500000000000000000e+00
6.081798707228466938e+00,-5.533362555697826757e+00,3.500000000000000000e+00
6.113394116675712198e+00,-5.536853292449534614e+00,3.500000000000000000e+00
6.145444709269580308e+00,-5.540412591400411202e+00,3.500000000000000000e+00
6.177669951597174247e+00,-5.543965980321325482e+00,3.500000000000000000e+00
6.209243808046617019e+00,-5.547453675899574499e+00,3.500000000000000000e+00
6.240694377692568295e+00,-5.550982385213469428e+00,3.500000000000000000e+00
6.272649651415669325e+00,-5.554593712402557948e+00,3.500000000000000000e+00
6.304696036889445132e+00,-5.558206343212039435e+00,3.500000000000000000e+00
6.336560677309331702e+00,-5.561799842632937363e+00,3.500000000000000000e+00
6.368422781273316069e+00,-5.565405269247484910e+00,3.500000000000000000e+00
6.400367440039275380e+00,-5.569025978236124885e+00,3.500000000000000000e+00
6.432255199469708806e+00,-5.572643492037873791e+00,3.500000000000000000e+00
6.464020461548551033e+00,-5.576260728867460159e+00,3.500000000000000000e+00
6.495852606810617935e+00,-5.579904236028290221e+00,3.500000000000000000e+00
6.527877959159901877e+00,-5.583573028185029763e+00,3.500000000000000000e+00
6.560048379936136875e+00,-5.587243718379561130e+00,3.500000000000000000e+00
6.592276024695997272e+00,-5.590897313337538144e+00,3.500000000000000000e+00
6.624450862055070388e+00,-5.594518686069576141e+00,3.500000000000000000e+00
6.656279621434697091e+00,-5.598097099933019294e+00,3.500000000000000000e+00
6.687954531672569480e+00,-5.601684758918727525e+00,3.500000000000000000e+00
6.720047689859706352e+00,-5.605329065228673358e+00,3.500000000000000000e+00
6.752391048608269664e+00,-5.608971648068215465e+00,3.500000000000000000e+00
6.784550473398152981e+00,-5.612564747866551684e+00,3.500000000000000000e+00
6.816490821264684641e+00,-5.616125204262245596e+00,3.500000000000000000e+00
6.848189497393065039e+00,-5.619673798859684766e+00,3.500000000000000000e+00
6.880246525407047287e+00,-5.623279758250925298e+00,3.500000000000000000e+00
6.913003263365646411e+00,-5.626916923884273558e+00,3.500000000000000000e+00
6.945332979628653369e+00,-5.630439969674636558e+00,3.500000000000000000e+00
6.977083064260201972e+00,-5.633900845731450779e+00,3.500000000000000000e+00
7.009306860472773515e+00,-5.637417342844459611e+00,3.500000000000000000e+00
7.041785316967330566e+00,-5.640916753017017449e+00,3.500000000000000000e+00
7.073890627086393934e+00,-5.644345138626103875e+00,3.500000000000000000e+00
7.105764447393451810e+00,-5.647750514350030393e+00,3.500000000000000000e+00
7.137647657967288062e+00,-5.651172698028648078e+00,3.500000000000000000e+00
7.170509368925484850e+00,-5.654666130967849647e+00,3.500000000000000000e+00
7.203526040193755087e+00,-5.658057929551648435e+00,3.500000000000000000e+00
7.234991019044790583e+00,-5.661268282033388388e+00,3.500000000000000000e+00
7.266959956711708912e+00,-5.664580730963592714e+00,3.500000000000000000e+00
7.299913432068058761e+00,-5.667934242960111391e+00,3.500000000000000000e+00
7.332038952596895420e+00,-5.671144072404776360e+00,3.500000000000000000e+00
7.364206732547110335e+00,-5.674360889253411422e+00,3.500000000000000000e+00
7.397147137416794749e+00,-5.677592681172526135e+00,3.500000000000000000e+00
7.429425935703405592e+00,-5.680692001889652509e+00,3.500000000000000000e+00
7.461532361048567985e+00,-5.683772887092453985e+00,3.500000000000000000e+00
7.494446798706047019e+00,-5.686878009266717271e+00,3.500000000000000000e+00
7.526986909510498869e+00,-5.689868804321600138e+00,3.500000000000000000e+00
7.559154148087283254e+00,-5.692800741343204685e+00,3.500000000000000000e+00
7.591501415651724649e+00,-5.695727040632085902e+00,3.500000000000000000e+00
7.623833042369438928e+00,-5.698620391666023188e+00,3.500000000000000000e+00
7.656223905294247345e+00,-5.701490269567648816e+00,3.500000000000000000e+00
7.688930931588082274e+00,-5.704338022603358205e+00,3.500000000000000000e+00
7.722051576684653362e+00,-5.707134640247126356e+00,3.500000000000000000e+00
7.754867206263516444e+00,-5.709798665386418115e+00,3.500000000000000000e+00
7.786447931823414770e+00,-5.712357237882069505e+00,3.500000000000000000e+00
7.818935579218918797e+00,-5.715007343061043521e+00,3.500000000000000000e+00
7.852136937855910048e+00,-5.717623613556975570e+00,3.500000000000000000e+00
7.885169949222488484e+00,-5.720118721106115522e+00,3.500000000000000000e+00
7.917681532890372686e+00,-5.722503737188400663e+00,3.500000000000000000e+00
7.950111987293094096e+00,-5.724851247344595606e+00,3.500000000000000000e+00
7.982654903646645650e+00,-5.727162434074323905e+00,3.500000000000000000e+00
