x_m,y_m
1.179184528568537083e+01,-2.470590425210459795e+00
1.179056052238394869e+01,-2.504409130237247538e+00
1.178887647780423364e+01,-2.539369502615639540e+00
1.178673705422156281e+01,-2.574034120356732736e+00
1.178426181011937146e+01,-2.608546282505685987e+00
1.178131798372696615e+01,-2.643034722745557286e+00
1.177792004911673196e+01,-2.678196669550405140e+00
1.177410553175493924e+01,-2.712624948536348946e+00
1.176967724802839221e+01,-2.748069498360789620e+00
1.176469764832142317e+01,-2.783316047268105109e+00
1.175936127879065474e+01,-2.817524915992680956e+00
1.175314624005903852e+01,-2.853649927340775605e+00
1.174668856663463501e+01,-2.887850201166333619e+00
1.173939002321880309e+01,-2.923350853232252078e+00
1.173179391119444936e+01,-2.957501666927535133e+00
1.172304734746571420e+01,-2.993616577879411267e+00
1.171422911916240217e+01,-3.027462708297908200e+00
1.170458873470087369e+01,-3.062236732253025728e+00
1.169397634887174320e+01,-3.097549126842706890e+00
1.168272088652026319e+01,-3.132575821016145401e+00
1.167113052778404381e+01,-3.166222601416055049e+00
1.165809739900028852e+01,-3.201463774539532903e+00
1.164460217620749383e+01,-3.235805282805494620e+00
1.163034843918798344e+01,-3.269842415233068067e+00
1.161481927559393945e+01,-3.304323655308307739e+00
1.159827613768160326e+01,-3.338604445471496263e+00
1.158106565067056337e+01,-3.372094037003244171e+00
1.156218277504993885e+01,-3.406285756377005480e+00
1.154262340733889936e+01,-3.439351008485958427e+00
1.152163991556038170e+01,-3.472233830824176248e+00
1.149872214791514580e+01,-3.505624823381080724e+00
1.147451763386082924e+01,-3.538225611299637752e+00
1.144916334973247274e+01,-3.569621263407264600e+00
1.142268161530452275e+01,-3.599712397452621282e+00
1.139182040046222433e+01,-3.631795171865675353e+00
1.136084687115208069e+01,-3.660846379465215961e+00
1.132614863978929876e+01,-3.690141384620185594e+00
1.129078863292813040e+01,-3.716608658417784206e+00
1.125316851074857460e+01,-3.741451197247196880e+00
1.121161415712018083e+01,-3.765098895717390981e+00
1.117081297147265673e+01,-3.784946085469548915e+00
1.112612209431341093e+01,-3.802756222518865581e+00
1.108058798402640655e+01,-3.817304133165055458e+00
1.103520412836692977e+01,-3.828180685270614170e+00
1.098774030981254590e+01,-3.836072991708854296e+00
1.094330527352540372e+01,-3.840453373223531308e+00
1.089748369085197766e+01,-3.842118017218143944e+00
1.085317576954275864e+01,-3.841180231399852651e+00
1.081013030448623802e+01,-3.837894636530344350e+00
1.076863858919305095e+01,-3.832517878295141678e+00
1.072584575043263655e+01,-3.824974034970620718e+00
1.068671078331707314e+01,-3.816317080777642090e+00
1.064618534979513598e+01,-3.805495327849801601e+00
1.060937465407573654e+01,-3.794214366332117727e+00
1.057134515712522038e+01,-3.780953457640432891e+00
1.053337976843621249e+01,-3.766258734640264727e+00
1.049894932448247253e+01,-3.751688133106488188e+00
1.046337485190680106e+01,-3.735197065258656135e+00
1.042878938480247442e+01,-3.718055474340855149e+00
1.039542741906458900e+01,-3.700255806717179130e+00
1.036255504031764474e+01,-3.681531790047081198e+00
1.032998862014067143e+01,-3.661944785194421126e+00
1.029885035921719627e+01,-3.641979707568414604e+00
1.026734162806273609e+01,-3.620813167962302348e+00
1.023734719993560915e+01,-3.599434761700205154e+00
1.020720441993588778e+01,-3.577022297634055548e+00
1.017908844424122172e+01,-3.555039312849324507e+00
1.014905222183341138e+01,-3.530494022182334657e+00
1.012211257808636411e+01,-3.507310168173770837e+00
1.009390337442241403e+01,-3.482012773820780893e+00
1.006668400139594333e+01,-3.456479340281458867e+00
1.004152702370565464e+01,-3.431870229731701638e+00
1.001502341280382957e+01,-3.404704004797848516e+00
9.990170815404232130e+00,-3.378207938235990859e+00
9.965917188057893839e+00,-3.351239339411552720e+00
9.942346681571418543e+00,-3.324115248843513726e+00
9.919060417642638683e+00,-3.296271267643625436e+00
9.896173429478706041e+00,-3.267680736346830539e+00
9.874459858861715844e+00,-3.239667271053814801e+00
9.852971806587984105e+00,-3.210889696974858598e+00
9.832319933973979076e+00,-3.182378851283282017e+00
9.811610208160431057e+00,-3.152658252589301657e+00
9.791857840384302847e+00,-3.123334249582596200e+00
9.772596096932847587e+00,-3.093814388873199928e+00
9.753781710122568782e+00,-3.063984467659853994e+00
9.735535667650463409e+00,-3.034330782936125903e+00
9.717402672749871684e+00,-3.003759150198423544e+00
9.700453520511981509e+00,-2.974444542953261106e+00
9.682972567215999860e+00,-2.943367011986424142e+00
9.666492616046324926e+00,-2.913095075863268324e+00
9.650200102901671073e+00,-2.882373377657582836e+00
9.634433362012849500e+00,-2.851721885067226125e+00
9.618985985750061474e+00,-2.821003104082021373e+00
9.603802395206731291e+00,-2.789899318701260178e+00
9.590093294574046467e+00,-2.759426607636575213e+00
9.576023865347098152e+00,-2.727968389427173346e+00
9.562326770412392207e+00,-2.696835001686804567e+00
9.548654749299616995e+00,-2.665353649018441740e+00
9.536013359096957132e+00,-2.633869578953790036e+00
9.523498584846162629e+00,-2.602807942133599894e+00
9.511643013385233658e+00,-2.571571660641034374e+00
9.499390653167671061e+00,-2.539839661972448148e+00
9.487081632093953942e+00,-2.508248969971690556e+00
9.475510700519956586e+00,-2.476835779865129261e+00
9.463709141028891381e+00,-2.445753482287733149e+00
9.451672393610907719e+00,-2.415044257933652627e+00
9.439011165758737221e+00,-2.383429877192935198e+00
9.426597904778509118e+00,-2.353099256275502871e+00
9.413623683455261570e+00,-2.322187202395164185e+00
9.400543058201252578e+00,-2.291387387610344106e+00
9.387398283650219000e+00,-2.261209368018611165e+00
9.373899636338610009e+00,-2.230525267241031173e+00
9.360495924323535277e+00,-2.200779708617421893e+00
9.346702731629518368e+00,-2.170540946498321411e+00
9.332666745135581365e+00,-2.139876751430525914e+00
9.318767672599690854e+00,-2.109870348918490013e+00
9.304811652561348012e+00,-2.080226735130449089e+00
9.290577188104299111e+00,-2.050025581784505224e+00
9.276316598414677372e+00,-2.019837935461688438e+00
9.262253741115324956e+00,-1.990487931970228219e+00
9.247957214920884184e+00,-1.960746907990557952e+00
9.233453991473673739e+00,-1.930118833148326551e+00
9.219486941334958274e+00,-1.901209373782260847e+00
9.205243707078562210e+00,-1.871664105052805116e+00
9.190818143061832757e+00,-1.841155252458014147e+00
9.176760636044093644e+00,-1.811469509734735750e+00
9.162837796682797631e+00,-1.782033201690283342e+00
9.148983955870733098e+00,-1.752565422654886351e+00
9.135221258341724493e+00,-1.723043229452611902e+00
9.121582467987616738e+00,-1.693478524076383218e+00
9.108100273606307695e+00,-1.663897015310223271e+00
9.094781377389013599e+00,-1.634235871489987391e+00
9.081635113267001458e+00,-1.604407117039824637e+00
9.068778585471063636e+00,-1.574706783118743125e+00
9.056314013498639071e+00,-1.545559060295352172e+00
9.043961032907702702e+00,-1.516030689420851729e+00
9.031745731559407631e+00,-1.485890529811980221e+00
9.020144870785356872e+00,-1.456725951750294179e+00
9.008795485340357345e+00,-1.427535163683061992e+00
8.997509240718382983e+00,-1.397378552768148818e+00
8.986741013479104367e+00,-1.367585395831235839e+00
8.976454499186390379e+00,-1.338131600142853372e+00
8.966505177115212888e+00,-1.308549432630935927e+00
8.956767176350879822e+00,-1.278209204929649179e+00
8.947652949330155536e+00,-1.248305542598953322e+00
8.938256835105253373e+00,-1.219179156825280774e+00
8.928989343077045504e+00,-1.189652744593550970e+00
8.919810320174017093e+00,-1.159253577735289031e+00
8.911473001795021887e+00,-1.130424304669114477e+00
8.902096819915263026e+00,-1.100488625142798549e+00
8.893222700800331282e+00,-1.071382034505800274e+00
8.883427003630243846e+00,-1.042028638291118359e+00
8.873853777696572465e+00,-1.013111931277535183e+00
8.864520938259937921e+00,-9.851704014786902830e-01
8.853640194976572175e+00,-9.555387793588777656e-01
8.843159190750103704e+00,-9.273896786822752869e-01
8.832422489981340163e+00,-8.990722079078752316e-01
8.821780890751920623e+00,-8.715957760296276779e-01
8.810722282312598352e+00,-8.436794830094168640e-01
8.799352849682515298e+00,-8.154122139173466399e-01
8.788482954226257249e+00,-7.890525970636772524e-01
8.776509283511899184e+00,-7.605996142213111710e-01
8.765351746011592837e+00,-7.346682649635528639e-01
8.753414946267211505e+00,-7.076846134378041997e-01
8.741305028182658532e+00,-6.809527622390703083e-01
8.728791855070236139e+00,-6.537736054641967165e-01
8.716834639080783376e+00,-6.286039147347997069e-01
8.704447047100938306e+00,-6.031984456179582121e-01
8.691373731449930418e+00,-5.772964369378983385e-01
8.678414826389943215e+00,-5.521082363011469152e-01
8.665161850163311641e+00,-5.271821173165464058e-01
8.651659441592727262e+00,-5.024610326467665589e-01
8.638132166415928737e+00,-4.785192749162924808e-01
8.623976691007049666e+00,-4.541158084052266952e-01
8.610359931117123722e+00,-4.314775396707515309e-01
8.595445942423364016e+00,-4.075055772868242387e-01
8.580938276794100261e+00,-3.848404801895896066e-01
8.565927730055632239e+00,-3.622936133406924331e-01
8.551602422018508065e+00,-3.414707340936120605e-01
8.534785385155707615e+00,-3.179112577050748345e-01
8.519766582760215812e+00,-2.975008162675340517e-01
8.502532919085014740e+00,-2.749643841547146916e-01
8.486971780407015942e+00,-2.551574542405068424e-01
8.469675094479388378e+00,-2.339976840123301205e-01
8.452570430681973335e+00,-2.137815147907395630e-01
8.434399248595394027e+00,-1.929264261313518025e-01
8.416948151499829223e+00,-1.735623203690113692e-01
8.398908852793960378e+00,-1.541535770247782211e-01
8.379648045124799438e+00,-1.342675677281447433e-01
8.362148200367485629e+00,-1.167152899411372236e-01
8.341215650973298423e+00,-9.627571922094596557e-02
8.321804672540832115e+00,-7.812702834736001689e-02
8.303522215522177063e+00,-6.136941122715766639e-02
8.281892672794487709e+00,-4.236489103840682113e-02
8.262275681424739560e+00,-2.561852596982894248e-02
8.241343104659977215e+00,-8.378592755988567564e-03
8.219505364729492669e+00,9.117622321941520891e-03
8.198720507211728403e+00,2.523448414419687813e-02
8.176733348408752988e+00,4.176401702466847610e-02
8.155269569514539185e+00,5.735046310675273595e-02
8.132659204562845190e+00,7.323341319032417029e-02
8.109497678464672177e+00,8.908672320321592286e-02
8.087597357933805853e+00,1.035690809469319573e-01
8.063653163844781702e+00,1.188771736923457389e-01
8.041206193467701269e+00,1.328150928328954983e-01
8.016004775470733534e+00,1.480360163393376616e-01
7.993855032813145911e+00,1.608826689243363361e-01
7.968564774136005724e+00,1.752098828817433285e-01
7.944103747929415427e+00,1.886174082314528433e-01
7.919670286445685825e+00,2.016281749602959472e-01
7.895019429916827924e+00,2.143052924276663829e-01
7.869676119468065778e+00,2.269600565808049808e-01
7.844213087959078123e+00,2.392613777636384276e-01
7.818105604797411345e+00,2.515724944164210997e-01
7.793605620181135230e+00,2.627258801929921450e-01
7.765942486780066822e+00,2.749259062001762066e-01
7.740832890205211037e+00,2.857268726147009219e-01
7.714002119022380199e+00,2.968583945989933803e-01
7.687193225930230689e+00,3.076984527658527813e-01
7.660573310728080010e+00,3.181187271291343044e-01
7.633762015589711680e+00,3.283129601685742527e-01
7.605900187666277290e+00,3.385642655361374986e-01
7.579846128586830822e+00,3.479239677049351664e-01
7.551996921171767241e+00,3.574768287903206665e-01
7.523086565015525196e+00,3.672475840285353010e-01
7.496357861965246450e+00,3.760236035576394187e-01
7.468176734115077764e+00,3.849270881964466651e-01
7.439047811530033805e+00,3.939515378876817797e-01
7.412472555035809485e+00,4.019095006991434404e-01
7.383062051766732026e+00,4.104137905716602197e-01
7.355447887503999915e+00,4.181785269017761486e-01
7.325621572065655229e+00,4.263267366435398720e-01
7.297303752425490231e+00,4.338911930700810604e-01
7.269111121196237590e+00,4.411281686460473694e-01
7.239284017010055194e+00,4.485772363001255814e-01
7.210759923547998440e+00,4.555089510331566949e-01
7.180726634713113121e+00,4.626006355434538753e-01
7.152211302216071154e+00,4.691541335253814338e-01
7.122109817937574583e+00,4.758451306683473270e-01
7.093039003413771582e+00,4.821597227326066548e-01
7.063093258004587760e+00,4.884456125425770678e-01
7.033767740519930811e+00,4.944535188394503789e-01
7.003692901807379023e+00,5.004006985339017888e-01
6.973967172393290781e+00,5.061621268503251336e-01
6.944528690066352539e+00,5.116313441157009922e-01
6.913677704904507060e+00,5.172453681763071742e-01
6.883685570160004374e+00,5.225839296775154352e-01
6.854001430427016039e+00,5.276836255477079796e-01
6.823510546600431326e+00,5.327621545639181777e-01
6.792794597629627340e+00,5.377743324998947028e-01
6.763013566814632505e+00,5.425000940067208344e-01
6.732655533165620376e+00,5.471287551039301089e-01
6.701792811332105693e+00,5.517392037538692007e-01
6.671238945889442107e+00,5.561835266552305201e-01
6.640317461122477560e+00,5.605874344261275732e-01
6.610719132747134630e+00,5.646496730914332129e-01
6.578914456839808800e+00,5.688713553466585582e-01
6.548206244922365471e+00,5.729387294047358914e-01
6.518095046979087925e+00,5.767315722957409019e-01
6.486020883285368299e+00,5.807258379528819070e-01
6.455854792610574044e+00,5.844087161452380386e-01
6.425326449842454934e+00,5.879660521934770845e-01
6.393726531599607910e+00,5.915592867795138599e-01
6.362167456012230105e+00,5.951356430311778301e-01
6.332083822046085331e+00,5.984198644142595391e-01
6.300315982178314123e+00,6.017712200444379489e-01
6.268810269523528156e+00,6.050862658644782233e-01
6.238001911099265051e+00,6.082344087558116952e-01
6.206813874150562960e+00,6.113226165017288105e-01
6.175101581089378122e+00,6.144071681118398187e-01
6.143547827922177795e+00,6.174473756373750621e-01
6.112444241480190499e+00,6.203745599344734352e-01
6.081438023349742039e+00,6.231963088286173180e-01
6.049750224102823815e+00,6.260059331880121203e-01
6.017966252075991562e+00,6.288101451531078467e-01
5.987037877398869057e+00,6.314648155022386522e-01
5.954968520767014439e+00,6.341493443934507201e-01
5.922716859129117495e+00,6.368845469930805026e-01
5.891728806523301998e+00,6.394637747490061752e-01
5.860248147521679662e+00,6.419922835764191316e-01
5.828325377890994474e+00,6.445288805480299255e-01
5.796582504786549350e+00,6.470282205167520173e-01
5.764961791439101368e+00,6.494795198928703384e-01
5.733326918786746162e+00,6.518854625941197245e-01
5.701355824433840702e+00,6.542892716901909100e-01
5.669279976262301624e+00,6.566991390610615875e-01
5.637294354332763824e+00,6.590972841945705873e-01
5.605346101376935231e+00,6.614811239810645116e-01
5.573472730486932925e+00,6.638442878990354901e-01
5.541889554707476684e+00,6.661524416654656111e-01
5.510289868432537652e+00,6.684059939475448520e-01
5.477927784132448075e+00,6.707021476707715202e-01
5.445304955569556959e+00,6.730687776487331853e-01
5.413360241876551626e+00,6.754066591789336105e-01
5.381753304687525663e+00,6.776811215921785259e-01
5.349609539595982177e+00,6.799716946083582680e-01
5.317066667010974967e+00,6.823216689763311749e-01
5.284929123665584427e+00,6.846710591224131059e-01
5.253142168138664303e+00,6.869784604484119317e-01
5.221085600292179052e+00,6.892869002110504351e-01
5.188681544570530768e+00,6.916343919044654065e-01
5.155898466855591167e+00,6.940605938877069114e-01
5.123442619725878444e+00,6.965288260766533401e-01
5.092052360562983715e+00,6.988983459289378475e-01
5.059899024810647461e+00,7.012760078322863855e-01
5.026655632522427197e+00,7.038115479649835748e-01
4.994426362605495662e+00,7.063448368663556298e-01
4.962653185884970952e+00,7.088199943415398607e-01
4.930258392182143012e+00,7.113453546413721629e-01
4.897523134954222535e+00,7.139495006908005426e-01
4.864721451414906639e+00,7.166342661904898659e-01
4.832285625831105769e+00,7.193454033518040802e-01
4.800067101863363384e+00,7.220633757913121897e-01
4.767780169532164436e+00,7.248012504181540194e-01
4.734844929878886610e+00,7.276505670700206263e-01
4.702273356777248559e+00,7.305510404215573850e-01
4.670095471433311829e+00,7.334373651830581320e-01
4.637118817250348357e+00,7.364504065374617436e-01
4.604651596414043979e+00,7.394990445780281751e-01
4.572508550713091147e+00,7.425296424809322282e-01
4.539560678036160368e+00,7.456922776191517999e-01
4.506767977643997725e+00,7.489329368031282241e-01
4.473945662530262268e+00,7.522510413855931777e-01
4.441046942517492546e+00,7.556732366915525079e-01
4.409087264385401106e+00,7.590400780239363598e-01
4.376017842944508018e+00,7.625564019359605261e-01
4.342628736594885908e+00,7.662666973679985727e-01
4.310642001779053878e+00,7.698797868244808829e-01
4.278031088217156608e+00,7.735884791015601447e-01
4.244632949200394911e+00,7.774961861807704322e-01
4.211480718501767306e+00,7.815310409547484571e-01
4.179423087458109976e+00,7.854884444895031681e-01
4.146862114969892765e+00,7.895399787154504523e-01
4.113198056230415567e+00,7.938508352996238582e-01
4.080295360782434599e+00,7.982359297648788932e-01
4.048279921040252916e+00,8.025259163474556257e-01
4.014536113151532248e+00,8.071668335396966487e-01
3.981762918270337792e+00,8.118294847361644528e-01
3.949060439246264487e+00,8.165612147033072254e-01
3.915999170033379162e+00,8.214549449132892978e-01
3.882693347537413686e+00,8.265300187235946616e-01
3.849613136039805372e+00,8.317276067808764273e-01
3.817938119493867521e+00,8.367595694879452761e-01
3.784276916358579435e+00,8.421750012142054098e-01
3.751388897640278497e+00,8.476756878882198976e-01
3.719371413630176093e+00,8.530552888501743425e-01
3.685532501061019151e+00,8.589040478075731233e-01
3.653846887385557629e+00,8.644921629450912359e-01
3.620701255973133748e+00,8.703830505433585163e-01
3.587903959022399114e+00,8.763908477719635215e-01
3.555981312617217061e+00,8.822770177053470553e-01
3.522535782322305131e+00,8.885742753735004218e-01
3.490572580610609155e+00,8.947181586275153586e-01
3.458672506230494381e+00,9.008653703229581033e-01
3.425848828407715985e+00,9.072690554356559467e-01
3.392596960669749251e+00,9.139368405265189121e-01
3.361340181649918435e+00,9.202773637579187982e-01
3.328821734494200157e+00,9.268799828755382997e-01
3.295676484780329485e+00,9.337820486405201681e-01
3.263634756857978214e+00,9.405687955997008576e-01
3.232387043400960724e+00,9.471996941205309550e-01
3.200030037456225163e+00,9.540836182756101680e-01
3.167191361236182168e+00,9.612163332426560958e-01
3.135222418756979046e+00,9.682573825586227034e-01
3.103382996555288376e+00,9.753178188084765665e-01
3.071507001534353964e+00,9.824330116749173669e-01
3.039403920984740992e+00,9.896581213511410624e-01
3.006900092947478953e+00,9.970775829269931112e-01
2.975376191522782765e+00,1.004352560570693997e+00
2.944065443958370221e+00,1.011565199546430760e+00
2.911848113890677325e+00,1.019036597462578353e+00
2.879576015074897910e+00,1.026622873015940574e+00
2.847639886573044787e+00,1.034218348208167271e+00
2.816174658613097570e+00,1.041742426885555517e+00
2.784896678116846047e+00,1.049229112672688924e+00
2.753048446903816782e+00,1.056871166927265904e+00
2.720539139126397110e+00,1.064782976033678663e+00
2.689184631480403986e+00,1.072493200990365381e+00
2.658079485582473200e+00,1.080123225653740970e+00
2.626393490974658018e+00,1.087916442373382697e+00
2.594951707267413532e+00,1.095689225177147286e+00
2.563580323433598540e+00,1.103456300673533619e+00
2.531804624849779639e+00,1.111361595853030737e+00
2.500251718011431201e+00,1.119265745987806149e+00
2.469020716829386064e+00,1.127104150976133701e+00
2.437462474271876900e+00,1.135042376401676378e+00
2.405913467641943360e+00,1.143025086440385252e+00
2.374992825450610301e+00,1.150853843642447805e+00
2.343838721165628858e+00,1.158713970285627060e+00
2.311971597566608860e+00,1.166791134495684057e+00
2.280451237916133689e+00,1.174845278322290021e+00
2.249569953760405472e+00,1.182736916774289826e+00
2.218572712909310241e+00,1.190627920468876333e+00
2.187283596449039802e+00,1.198590775566227729e+00
2.155884422748209683e+00,1.205807815941911887e+00
2.124727839479970015e+00,1.213119914155743828e+00
2.093548800917355734e+00,1.220576551938972409e+00
2.061985702135332943e+00,1.227496536845148034e+00
2.030603289845342108e+00,1.234689472349765893e+00
1.999591485105030486e+00,1.242067684286781937e+00
1.968720928869065023e+00,1.249654879607036140e+00
1.937877293622809249e+00,1.257465196790373607e+00
1.906527948892366098e+00,1.264060588909821314e+00
1.875185164704568530e+00,1.271214462344866680e+00
1.844040195930278125e+00,1.278853130669459048e+00
1.813220502081473562e+00,1.286905243537685539e+00
1.782511502654964053e+00,1.294588307950172545e+00
1.751545176673656945e+00,1.302924805596631597e+00
1.720870641629308473e+00,1.311773201269292199e+00
1.691125486465411720e+00,1.320875475586274383e+00
1.660284437670971114e+00,1.329911978058070599e+00
1.629311360435952372e+00,1.339667648308912273e+00
1.599944502974792071e+00,1.349588089822394865e+00
1.570300835150304941e+00,1.360023183500815191e+00
1.539904604868626237e+00,1.370332612410003037e+00
1.509407617956872727e+00,1.381318190381469080e+00
1.480026470589181686e+00,1.392608032740753288e+00
1.450392707422476501e+00,1.404408636570416036e+00
1.420141525824932804e+00,1.416862669411438347e+00
1.391489580385360414e+00,1.428556678524342871e+00
1.362221312808378659e+00,1.440807904037100462e+00
1.332236587587627641e+00,1.453706617196294681e+00
1.302635773745998371e+00,1.466973348029420254e+00
1.273889557360669667e+00,1.480379999575915928e+00
1.244398879488512799e+00,1.494198540162200439e+00
1.214946242619017625e+00,1.508303362360769562e+00
1.186370743691877339e+00,1.522354242701249971e+00
1.156863557966141487e+00,1.536698982452751050e+00
1.127805396258316994e+00,1.551042107984236251e+00
1.098725676921810335e+00,1.565361751051764339e+00
1.069237628616549030e+00,1.579720214298834247e+00
1.039726556084709319e+00,1.594021356534971012e+00
1.010817523349170743e+00,1.608019106084576100e+00
9.810895876258390880e-01,1.621922242235686928e+00
9.517468682350788134e-01,1.635516186720213705e+00
9.223535023958703283e-01,1.648715971974464178e+00
8.922790105217415224e-01,1.661670001825664933e+00
8.623351617835943728e-01,1.674205388985821275e+00
8.326605931232071711e-01,1.686168144524359924e+00
8.024554671394864558e-01,1.697630727975310450e+00
7.720191468427174408e-01,1.708560524090917188e+00
7.417503116147656783e-01,1.718817644938248623e+00
7.115824114907252085e-01,1.728276440899727984e+00
6.809052247482521025e-01,1.736963159349959929e+00
6.496939485506904033e-01,1.744983564156102673e+00
6.191863335235184840e-01,1.752960775135729454e+00
5.884523558552180456e-01,1.760106732484455927e+00
5.569695652513252382e-01,1.766565662141417858e+00
5.260877886198773723e-01,1.773072127849603996e+00
4.951401982045734451e-01,1.778763155608645397e+00
4.638903453589543480e-01,1.783662735329806015e+00
4.323616048557856195e-01,1.787788453522457077e+00
4.011427574718799960e-01,1.791033224875097973e+00
3.696720294097697312e-01,1.793635300761063256e+00
3.382550165070926651e-01,1.796077481603261194e+00
3.069242462148794592e-01,1.798250465074760163e+00
2.752579618930267591e-01,1.800271939909646512e+00
2.438854598105177629e-01,1.802106997429310908e+00
2.125314728844143741e-01,1.803661095217058197e+00
1.810287274556810766e-01,1.805044885132579546e+00
1.497729306881217248e-01,1.806138176441567822e+00
1.181094644550095690e-01,1.807043119177729418e+00
8.672366217124148624e-02,1.807758910459361212e+00
5.542046789028003823e-02,1.808178136549654758e+00
2.392300227733090007e-02,1.808394540022740360e+00
-7.088742624723648120e-03,1.808316576180160729e+00
-3.873990997596284125e-02,1.807916102112286483e+00
-6.995748575885654685e-02,1.807413624950260367e+00
-1.013915513169341559e-01,1.806490188650750062e+00
-1.324770716102812718e-01,1.805456833206403822e+00
-1.639444898540726447e-01,1.803987646560208713e+00
-1.952771126399309443e-01,1.802409735021667680e+00
-2.261543703395308691e-01,1.800486374812873214e+00
-2.575990331229746633e-01,1.798230402840676145e+00
-2.884719654156759350e-01,1.795752217001497675e+00
-3.198134116137579808e-01,1.792910280574049553e+00
-3.510479317198647031e-01,1.789868838785537930e+00
-3.818325678847370730e-01,1.786553744192541870e+00
-4.127456998267375332e-01,1.782855886400948719e+00
-4.437917248261281644e-01,1.778874955735011421e+00
-4.745751222321049068e-01,1.774578326057450361e+00
-5.054083134739353333e-01,1.769998869712378964e+00
-5.362619627683529178e-01,1.765054124457003937e+00
-5.668490101530717640e-01,1.759883368970822870e+00
-5.977281546109890487e-01,1.754308829180969198e+00
-6.280234513896988391e-01,1.748538141590380679e+00
-6.587931638108412979e-01,1.742323302081656200e+00
-6.889974541462081659e-01,1.735909963081436747e+00
-7.192758553955244105e-01,1.729068103910780474e+00
-7.496772781538193486e-01,1.721913507390197662e+00
-7.797973923404518670e-01,1.714444688783771875e+00
-8.099031767496031042e-01,1.706666042782557513e+00
-8.399856900065336696e-01,1.698530794303209301e+00
-8.699100441049500976e-01,1.690122907897467108e+00
-8.994103562669174545e-01,1.681415930268938652e+00
-9.295149492788862267e-01,1.672190231019207385e+00
-9.590327436913087533e-01,1.662878844664086531e+00
-9.882089103349780412e-01,1.653162206040649895e+00
-1.018020057576493276e+00,1.642960028891585100e+00
-1.046840458945924146e+00,1.632740457347561680e+00
-1.076447747448284309e+00,1.621812701972192183e+00
-1.105047905445091017e+00,1.610952539366522940e+00
-1.134240217704437725e+00,1.599456710173347451e+00
-1.162701564614111671e+00,1.587844412135760663e+00
-1.191669218121348184e+00,1.575722127274103102e+00
-1.220162341339242840e+00,1.563402337754627780e+00
-1.248451762347413618e+00,1.550854692884165775e+00
-1.276532598392606799e+00,1.537915902329076046e+00
-1.305072066445686962e+00,1.524465080404239226e+00
-1.332708649149233482e+00,1.511096284187421368e+00
-1.360595589312817655e+00,1.497170976923140273e+00
-1.388124457919863941e+00,1.483022532995226239e+00
-1.415842103389699513e+00,1.468442370098343774e+00
-1.443256891614271842e+00,1.453669444811150679e+00
-1.470277391632219377e+00,1.438733378502238702e+00
-1.497347604919985198e+00,1.423307958339119716e+00
-1.524519688504633042e+00,1.407540494948597898e+00
-1.551012919827027936e+00,1.391792557154925003e+00
-1.577782946070273251e+00,1.375461475318443094e+00
-1.604383990070453736e+00,1.358968828770019233e+00
-1.630236385219381745e+00,1.342465170272598263e+00
-1.656674423588472722e+00,1.325199410337702499e+00
-1.682713757314186598e+00,1.307978947431204686e+00
-1.708259432642792230e+00,1.290574144049101202e+00
-1.734159366994532103e+00,1.272619033263298505e+00
-1.759246265454353697e+00,1.254861335394396260e+00
-1.785070159080887287e+00,1.236154322369459990e+00
-1.809938959707540596e+00,1.217948763012242752e+00
-1.834730062260701011e+00,1.199231102025700046e+00
-1.859780086050060399e+00,1.180025398745996545e+00
-1.884097195062976571e+00,1.160992206522177383e+00
-1.908735694379142478e+00,1.141348978506445455e+00
-1.932522905016894388e+00,1.121947784537188797e+00
-1.956440599841093197e+00,1.101907563573671922e+00
-1.980049225515225997e+00,1.081795585183273456e+00
-2.003596316529851595e+00,1.061205226042839289e+00
-2.026616863244556477e+00,1.040709060395590191e+00
-2.049204239098346036e+00,1.019944027460355729e+00
-2.071926455572019155e+00,9.986213330009642286e-01
-2.093844604200002291e+00,9.773454155421845702e-01
-2.115684668675236857e+00,9.556685261386066443e-01
-2.137123825873441518e+00,9.336722042798795140e-01
-2.158195262356037869e+00,9.114390078791049232e-01
-2.178416047176894743e+00,8.893094864619827122e-01
-2.199127133176440374e+00,8.658372158157063847e-01
-2.218064561379354149e+00,8.435318535347042790e-01
-2.237508119243968974e+00,8.198299847266545815e-01
-2.256068205642537183e+00,7.961367268602967950e-01
-2.273661702889009817e+00,7.725454043320865161e-01
-2.291117607722676475e+00,7.479684157867050320e-01
-2.307369745782559711e+00,7.237985074143036268e-01
-2.323277927057313619e+00,6.987207028530257880e-01
-2.338059690441932403e+00,6.736824006019929145e-01
-2.351658260184218197e+00,6.488845399636005151e-01
-2.364528149727591622e+00,6.233203497681368832e-01
-2.376185719143921737e+00,5.977092358289505247e-01
-2.386610595665157319e+00,5.717460088655673678e-01
-2.395697005124854950e+00,5.461402768489198589e-01
-2.403386318615040818e+00,5.203212087217258253e-01
-2.409591561750715538e+00,4.941132393483028129e-01
-2.414006878637508624e+00,4.688399273498737307e-01
-2.416865109741089146e+00,4.431722032392156341e-01
-2.417991525379835860e+00,4.181830973450838540e-01
-2.417263802920155413e+00,3.938775971792581321e-01
-2.414756861414455003e+00,3.698942702776787939e-01
-2.410194698657254886e+00,3.453592537502215287e-01
-2.403942521928327025e+00,3.219253857621592885e-01
-2.395875223966783985e+00,2.990757448176311617e-01
-2.385962341981084922e+00,2.767474612582123128e-01
-2.373775081962071987e+00,2.536838338117410885e-01
