x_m,y_m,vx_mps
-4.194865771060322146e+01,2.717203016195723908e+00,6.000000000000000000e+00
-4.217972925690553865e+01,3.041042535426527582e+00,6.000000000000000000e+00
-4.241094766717890963e+01,3.364727237124632619e+00,6.000000000000000000e+00
-4.264228880266079358e+01,3.688274770889562237e+00,6.000000000000000000e+00
-4.287372833335081168e+01,4.011702644299119491e+00,6.000000000000000000e+00
-4.310524209672352924e+01,4.335028518311252022e+00,6.000000000000000000e+00
-4.333680583255576835e+01,4.658270042596852178e+00,6.000000000000000000e+00
-4.356839540088246565e+01,4.981444746947596869e+00,6.000000000000000000e+00
-4.379998666666502771e+01,5.304570167199756270e+00,6.000000000000000000e+00
-4.403155527453007068e+01,5.627663878802404263e+00,6.000000000000000000e+00
-4.426307720141327451e+01,5.950743570373296265e+00,6.000000000000000000e+00
-4.449452821895104648e+01,6.273826658054729499e+00,6.000000000000000000e+00
-4.472588412091922550e+01,6.596930762015920102e+00,6.000000000000000000e+00
-4.495712088325004885e+01,6.920073406060354593e+00,6.000000000000000000e+00
-4.518821419237495007e+01,7.243272136584499421e+00,6.000000000000000000e+00
-4.541914002638608849e+01,7.566544477095882293e+00,6.000000000000000000e+00
-4.564987422741064904e+01,7.889908013826512523e+00,6.000000000000000000e+00
-4.588039270285454307e+01,8.213380247857090311e+00,6.000000000000000000e+00
-4.611064001776851740e+01,8.536934627172575674e+00,6.000000000000000000e+00
-4.634025567499872267e+01,8.860238008975425572e+00,6.000000000000000000e+00
-4.656832407489921621e+01,9.183132021961139202e+00,6.000000000000000000e+00
-4.679395728147456168e+01,9.505933045064326237e+00,6.000000000000000000e+00
-4.701638845915645248e+01,9.829113574561160860e+00,6.000000000000000000e+00
-4.723485960467449729e+01,1.015314181555394590e+01,6.000000000000000000e+00
-4.744862199841359995e+01,1.047848172591230309e+01,6.000000000000000000e+00
-4.765705173911140946e+01,1.080577839726076128e+01,6.000000000000000000e+00
-4.786024206748536614e+01,1.113631843743236871e+01,6.000000000000000000e+00
-4.805927464509274927e+01,1.147079619918469184e+01,6.000000000000000000e+00
-4.825499501761147769e+01,1.180896029331455921e+01,6.000000000000000000e+00
-4.844812571490589903e+01,1.215034511554904562e+01,6.000000000000000000e+00
-4.863939680148446598e+01,1.249447880221640972e+01,6.000000000000000000e+00
-4.882954580770854136e+01,1.284088407838252088e+01,6.000000000000000000e+00
-4.901922410054968537e+01,1.318890717459416528e+01,6.000000000000000000e+00
-4.920864647492781074e+01,1.353761777061318838e+01,6.000000000000000000e+00
-4.939756736814628368e+01,1.388652815853471978e+01,6.000000000000000000e+00
-4.958588956215269405e+01,1.423561100102720545e+01,6.000000000000000000e+00
-4.977354866585655913e+01,1.458489909342639557e+01,6.000000000000000000e+00
-4.996048036844092621e+01,1.493442541130871781e+01,6.000000000000000000e+00
-5.014662050930440529e+01,1.528422285476878173e+01,6.000000000000000000e+00
-5.033190484001035259e+01,1.563432409970842407e+01,6.000000000000000000e+00
-5.051626922102430939e+01,1.598476205643161130e+01,6.000000000000000000e+00
-5.069964956975348969e+01,1.633556937511316676e+01,6.000000000000000000e+00
-5.088198188109521425e+01,1.668677888881610727e+01,6.000000000000000000e+00
-5.106320217688003282e+01,1.703842349846583559e+01,6.000000000000000000e+00
-5.124324669015132372e+01,1.739053576335386353e+01,6.000000000000000000e+00
-5.142205853526119341e+01,1.774316244970021117e+01,6.000000000000000000e+00
-5.159963046824198329e+01,1.809640289739848029e+01,6.000000000000000000e+00
-5.177603729076197681e+01,1.845031813349038430e+01,6.000000000000000000e+00
-5.195134475346313252e+01,1.880489601175689529e+01,6.000000000000000000e+00
-5.212560982942794396e+01,1.916010704771994000e+01,6.000000000000000000e+00
-5.229888966795522265e+01,1.951592216142541503e+01,6.000000000000000000e+00
-5.247124147776948178e+01,1.987231204741499013e+01,6.000000000000000000e+00
-5.264272242530044821e+01,2.022924720204949978e+01,6.000000000000000000e+00
-5.281338970703723845e+01,2.058669839613611430e+01,6.000000000000000000e+00
-5.298330070631980959e+01,2.094463618807703398e+01,6.000000000000000000e+00
-5.315251264315016044e+01,2.130303109370496983e+01,6.000000000000000000e+00
-5.332108291648753351e+01,2.166185372537422538e+01,6.000000000000000000e+00
-5.348906893210197211e+01,2.202107459654041932e+01,6.000000000000000000e+00
-5.365652811726448590e+01,2.238066424329708326e+01,6.000000000000000000e+00
-5.382351807874089644e+01,2.274059303993985637e+01,6.000000000000000000e+00
-5.399009612627105525e+01,2.310083146200051729e+01,6.000000000000000000e+00
-5.415632005716560116e+01,2.346135006468563233e+01,6.000000000000000000e+00
-5.432224741643902632e+01,2.382211925901650673e+01,6.000000000000000000e+00
-5.448793594261976381e+01,2.418310933549972930e+01,6.000000000000000000e+00
-5.465344317032684529e+01,2.454429062405996120e+01,6.000000000000000000e+00
